order_id,payment_type,payment_status,payment_date
1224,UPI,Paid,2026-03-01 00:00:00
1225,Cash,Paid,2026-03-06 00:00:00
1226,UPI,Paid,2026-03-21 00:00:00
1227,Cash,Paid,2026-03-13 00:00:00
1228,Card,Paid,2026-03-10 00:00:00
1229,UPI,Paid,2026-03-17 00:00:00
1230,Card,Paid,2026-03-20 00:00:00
1231,Card,Paid,2026-03-16 00:00:00
1232,UPI,Paid,2026-03-18 00:00:00
1233,UPI,Paid,2026-03-21 00:00:00
1234,UPI,Pending,2026-03-11 00:00:00
1235,Cash,Paid,2026-03-21 00:00:00
1236,Card,Paid,2026-03-27 00:00:00
1237,UPI,Pending,2026-03-16 00:00:00
1238,UPI,Paid,2026-03-16 00:00:00
1239,Card,Paid,2026-03-19 00:00:00
1240,UPI,Paid,2026-03-02 00:00:00
1241,Card,Paid,2026-03-29 00:00:00
1242,Cash,Paid,2026-03-24 00:00:00
1243,Card,Paid,2026-03-06 00:00:00
1244,Card,Paid,2026-03-01 00:00:00
1245,Card,Paid,2026-03-22 00:00:00
1246,Cash,Paid,2026-03-15 00:00:00
1247,UPI,Refunded,2026-03-07 00:00:00
1248,Card,Paid,2026-03-12 00:00:00
1249,Card,Paid,2026-03-17 00:00:00
1250,Card,Pending,2026-03-04 00:00:00
1251,Cash,Paid,2026-03-02 00:00:00
1252,Card,Paid,2026-03-22 00:00:00
1253,UPI,Failed,2026-03-21 00:00:00
1254,UPI,Paid,2026-03-26 00:00:00
1255,Card,Paid,2026-03-16 00:00:00
1256,Cash,Paid,2026-03-06 00:00:00
1257,UPI,Pending,2026-03-18 00:00:00
1258,UPI,Paid,2026-03-23 00:00:00
1259,Card,Paid,2026-03-23 00:00:00
1260,Card,Pending,2026-03-09 00:00:00
1261,UPI,Paid,2026-03-27 00:00:00
1262,UPI,Paid,2026-03-13 00:00:00
1263,UPI,Pending,2026-03-18 00:00:00
1264,UPI,Paid,2026-03-24 00:00:00
1265,UPI,Paid,2026-03-14 00:00:00
1266,Cash,Paid,2026-03-28 00:00:00
1267,UPI,Paid,2026-03-12 00:00:00
1268,UPI,Paid,2026-03-21 00:00:00
1269,UPI,Paid,2026-03-20 00:00:00
1270,Card,Paid,2026-03-21 00:00:00
1271,Card,Paid,2026-03-17 00:00:00
1272,Card,Paid,2026-03-07 00:00:00
1273,Card,Paid,2026-03-07 00:00:00
1274,Cash,Paid,2026-03-27 00:00:00
1275,UPI,Paid,2026-03-20 00:00:00
1276,Card,Paid,2026-03-20 00:00:00
1277,Card,Paid,2026-03-13 00:00:00
1278,UPI,Paid,2026-03-14 00:00:00
1279,UPI,Paid,2026-03-16 00:00:00
1280,UPI,Paid,2026-03-21 00:00:00
1281,Cash,Paid,2026-03-03 00:00:00
1282,Card,Paid,2026-03-04 00:00:00
1283,UPI,Paid,2026-03-25 00:00:00
1284,Card,Paid,2026-03-14 00:00:00
1285,UPI,Paid,2026-03-16 00:00:00
1286,Card,Paid,2026-03-09 00:00:00
1287,Card,Paid,2026-03-19 00:00:00
1288,Card,Paid,2026-03-25 00:00:00
1289,UPI,Paid,2026-03-09 00:00:00
1290,Card,Paid,2026-03-11 00:00:00
1291,Card,Refunded,2026-03-22 00:00:00
1292,UPI,Paid,2026-03-03 00:00:00
1293,Card,Paid,2026-03-28 00:00:00
1294,Cash,Paid,2026-03-26 00:00:00
1295,UPI,Paid,2026-03-18 00:00:00
1296,Card,Paid,2026-03-25 00:00:00
1297,UPI,Paid,2026-03-28 00:00:00
1298,UPI,Pending,2026-03-17 00:00:00
1299,UPI,Paid,2026-03-12 00:00:00
1300,UPI,Failed,2026-03-15 00:00:00
1301,Card,Paid,2026-03-22 00:00:00
1302,Cash,Paid,2026-03-25 00:00:00
1303,Card,Paid,2026-03-19 00:00:00
1304,Cash,Paid,2026-03-29 00:00:00
1305,Cash,Paid,2026-03-11 00:00:00
1306,Card,Paid,2026-03-20 00:00:00
1307,UPI,Paid,2026-03-23 00:00:00
1308,UPI,Paid,2026-03-24 00:00:00
1309,Card,Paid,2026-03-04 00:00:00
1310,UPI,Paid,2026-03-25 00:00:00
1311,Card,Paid,2026-03-14 00:00:00
1312,UPI,Paid,2026-03-24 00:00:00
1313,Card,Paid,2026-03-10 00:00:00
1314,Card,Paid,2026-03-02 00:00:00
1315,Cash,Paid,2026-03-07 00:00:00
1316,UPI,Paid,2026-03-04 00:00:00
1317,UPI,Paid,2026-03-24 00:00:00
1318,UPI,Paid,2026-03-18 00:00:00
1319,Cash,Paid,2026-03-16 00:00:00
1320,Cash,Paid,2026-03-14 00:00:00
1321,Cash,Refunded,2026-03-17 00:00:00
1322,Cash,Paid,2026-03-26 00:00:00
1323,Cash,Paid,2026-03-08 00:00:00
1324,Cash,Paid,2026-03-10 00:00:00
1325,Card,Paid,2026-03-28 00:00:00
1326,Card,Paid,2026-03-07 00:00:00
1327,UPI,Paid,2026-03-24 00:00:00
1328,UPI,Paid,2026-03-11 00:00:00
1329,Cash,Paid,2026-03-03 00:00:00
1330,UPI,Paid,2026-03-28 00:00:00
1331,UPI,Paid,2026-03-08 00:00:00
1332,UPI,Paid,2026-03-17 00:00:00
1333,Card,Failed,2026-03-14 00:00:00
1334,Card,Paid,2026-03-04 00:00:00
1335,UPI,Paid,2026-03-09 00:00:00
1336,UPI,Paid,2026-03-28 00:00:00
1337,Card,Paid,2026-03-27 00:00:00
1338,Card,Paid,2026-03-02 00:00:00
1339,Cash,Paid,2026-03-20 00:00:00
1340,UPI,Paid,2026-03-25 00:00:00
1341,Card,Paid,2026-03-05 00:00:00
1342,UPI,Paid,2026-03-27 00:00:00
1343,UPI,Paid,2026-03-05 00:00:00
1344,UPI,Paid,2026-03-10 00:00:00
1345,Cash,Paid,2026-03-06 00:00:00
1346,UPI,Paid,2026-03-19 00:00:00
1347,UPI,Paid,2026-03-09 00:00:00
1348,Cash,Paid,2026-03-26 00:00:00
1349,UPI,Paid,2026-03-12 00:00:00
1350,Card,Paid,2026-03-19 00:00:00
1351,Card,Paid,2026-03-20 00:00:00
1352,Cash,Paid,2026-03-11 00:00:00
1353,Cash,Paid,2026-03-04 00:00:00
1354,Card,Refunded,2026-03-11 00:00:00
1355,UPI,Paid,2026-03-16 00:00:00
1356,UPI,Paid,2026-03-04 00:00:00
1357,UPI,Paid,2026-03-24 00:00:00
1358,Card,Paid,2026-03-18 00:00:00
1359,UPI,Pending,2026-03-22 00:00:00
1360,Card,Paid,2026-03-25 00:00:00
1361,Card,Paid,2026-03-10 00:00:00
1362,UPI,Paid,2026-03-03 00:00:00
1363,Card,Paid,2026-03-07 00:00:00
1364,UPI,Paid,2026-03-24 00:00:00
1365,Card,Paid,2026-03-26 00:00:00
1366,Card,Paid,2026-03-13 00:00:00
1367,Cash,Paid,2026-03-21 00:00:00
1368,Card,Paid,2026-03-18 00:00:00
1369,Card,Paid,2026-03-08 00:00:00
1370,Cash,Paid,2026-03-02 00:00:00
1371,UPI,Paid,2026-03-25 00:00:00
1372,UPI,Paid,2026-03-17 00:00:00
1373,Cash,Paid,2026-03-08 00:00:00
1374,Card,Paid,2026-03-22 00:00:00
1375,Cash,Paid,2026-03-14 00:00:00
1376,Card,Paid,2026-03-12 00:00:00
1377,Cash,Paid,2026-03-20 00:00:00
1378,Cash,Paid,2026-03-23 00:00:00
1379,Card,Paid,2026-03-21 00:00:00
1380,UPI,Paid,2026-03-17 00:00:00
1381,Card,Paid,2026-03-20 00:00:00
1382,Card,Paid,2026-03-18 00:00:00
1383,Card,Paid,2026-03-11 00:00:00
1384,Card,Paid,2026-03-20 00:00:00
1385,Cash,Paid,2026-03-09 00:00:00
1386,Card,Paid,2026-03-08 00:00:00
1387,UPI,Paid,2026-03-24 00:00:00
1388,UPI,Paid,2026-03-09 00:00:00
1389,Card,Paid,2026-03-10 00:00:00
1390,Cash,Paid,2026-03-10 00:00:00
1391,UPI,Paid,2026-03-04 00:00:00
1392,UPI,Paid,2026-03-14 00:00:00
1393,UPI,Paid,2026-03-07 00:00:00
1394,UPI,Paid,2026-03-08 00:00:00
1395,UPI,Paid,2026-03-05 00:00:00
1396,UPI,Paid,2026-03-02 00:00:00
1397,Card,Paid,2026-03-14 00:00:00
1398,UPI,Paid,2026-03-27 00:00:00
1399,UPI,Paid,2026-03-14 00:00:00
1400,UPI,Pending,2026-03-14 00:00:00
1401,Card,Paid,2026-03-24 00:00:00
1402,UPI,Paid,2026-03-11 00:00:00
1403,Cash,Paid,2026-03-25 00:00:00
1404,Card,Paid,2026-03-16 00:00:00
1405,Cash,Paid,2026-03-12 00:00:00
1406,UPI,Paid,2026-03-23 00:00:00
1407,Card,Paid,2026-03-26 00:00:00
1408,UPI,Paid,2026-03-25 00:00:00
1409,Card,Paid,2026-03-29 00:00:00
1410,Card,Pending,2026-03-26 00:00:00
1411,UPI,Paid,2026-03-04 00:00:00
1412,Card,Paid,2026-03-24 00:00:00
1413,Card,Paid,2026-03-04 00:00:00
1414,Card,Paid,2026-03-12 00:00:00
1415,Card,Paid,2026-03-29 00:00:00
1416,UPI,Paid,2026-03-26 00:00:00
1417,Cash,Paid,2026-03-14 00:00:00
1418,UPI,Paid,2026-03-22 00:00:00
1419,Cash,Paid,2026-03-20 00:00:00
1420,Card,Paid,2026-03-18 00:00:00
1421,UPI,Paid,2026-03-25 00:00:00
1422,UPI,Paid,2026-03-14 00:00:00
1423,Card,Pending,2026-03-20 00:00:00
1424,Card,Paid,2026-03-22 00:00:00
1425,Card,Paid,2026-03-20 00:00:00
1426,UPI,Paid,2026-03-19 00:00:00
1427,UPI,Paid,2026-03-29 00:00:00
1428,Card,Paid,2026-03-15 00:00:00
1429,UPI,Paid,2026-03-04 00:00:00
1430,UPI,Pending,2026-03-28 00:00:00
1431,Card,Paid,2026-03-12 00:00:00
1432,UPI,Paid,2026-03-07 00:00:00
1433,UPI,Paid,2026-03-11 00:00:00
1434,Cash,Paid,2026-03-17 00:00:00
1435,UPI,Paid,2026-03-11 00:00:00
1436,Card,Paid,2026-03-18 00:00:00
1437,UPI,Paid,2026-03-22 00:00:00
1438,Cash,Pending,2026-03-06 00:00:00
1439,Cash,Paid,2026-03-20 00:00:00
1440,Card,Failed,2026-03-19 00:00:00
1441,Cash,Paid,2026-03-25 00:00:00
1442,Card,Paid,2026-03-20 00:00:00
1443,UPI,Paid,2026-03-17 00:00:00
1444,Card,Paid,2026-03-26 00:00:00
1445,UPI,Paid,2026-03-06 00:00:00
1446,Cash,Paid,2026-03-29 00:00:00
1447,UPI,Paid,2026-03-23 00:00:00
1448,Card,Paid,2026-03-09 00:00:00
1449,UPI,Paid,2026-03-07 00:00:00
1450,Card,Paid,2026-03-29 00:00:00
1451,UPI,Paid,2026-03-19 00:00:00
1452,UPI,Paid,2026-03-04 00:00:00
1453,UPI,Paid,2026-03-10 00:00:00
1454,Card,Paid,2026-03-16 00:00:00
1455,UPI,Paid,2026-03-17 00:00:00
1456,Card,Paid,2026-03-18 00:00:00
1457,UPI,Paid,2026-03-20 00:00:00
1458,UPI,Paid,2026-03-29 00:00:00
1459,Card,Paid,2026-03-06 00:00:00
1460,UPI,Paid,2026-03-28 00:00:00
1461,UPI,Paid,2026-03-29 00:00:00
1462,Card,Paid,2026-03-17 00:00:00
1463,UPI,Paid,2026-03-13 00:00:00
1464,Cash,Paid,2026-03-23 00:00:00
1465,Card,Paid,2026-03-26 00:00:00
1466,Card,Paid,2026-03-11 00:00:00
1467,UPI,Paid,2026-03-16 00:00:00
1468,Card,Paid,2026-03-05 00:00:00
1469,UPI,Paid,2026-03-17 00:00:00
1470,Cash,Paid,2026-03-24 00:00:00
1471,Card,Paid,2026-03-26 00:00:00
1472,Card,Paid,2026-03-26 00:00:00
1473,Cash,Paid,2026-03-11 00:00:00
1474,UPI,Paid,2026-03-19 00:00:00
1475,UPI,Paid,2026-03-24 00:00:00
1476,Card,Paid,2026-03-12 00:00:00
1477,UPI,Paid,2026-03-09 00:00:00
1478,Cash,Paid,2026-03-05 00:00:00
1479,UPI,Paid,2026-03-11 00:00:00
1480,UPI,Paid,2026-03-24 00:00:00
1481,UPI,Paid,2026-03-10 00:00:00
1482,Card,Paid,2026-03-12 00:00:00
1483,Card,Paid,2026-03-06 00:00:00
1484,UPI,Paid,2026-03-27 00:00:00
1485,UPI,Paid,2026-03-06 00:00:00
1486,Card,Paid,2026-03-04 00:00:00
1487,UPI,Paid,2026-03-11 00:00:00
1488,Card,Paid,2026-03-15 00:00:00
1489,Cash,Paid,2026-03-13 00:00:00
1490,Card,Paid,2026-03-06 00:00:00
1491,UPI,Paid,2026-03-18 00:00:00
1492,Card,Paid,2026-03-02 00:00:00
1493,Card,Paid,2026-03-03 00:00:00
1494,UPI,Paid,2026-03-04 00:00:00
1495,UPI,Paid,2026-03-18 00:00:00
1496,UPI,Paid,2026-03-01 00:00:00
1497,UPI,Paid,2026-03-15 00:00:00
1498,Cash,Paid,2026-03-21 00:00:00
1499,UPI,Paid,2026-03-10 00:00:00
1500,UPI,Paid,2026-03-03 00:00:00
1501,UPI,Paid,2026-04-05 00:00:00
1502,UPI,Paid,2026-04-26 00:00:00
1503,Cash,Paid,2026-04-03 00:00:00
1504,UPI,Paid,2026-04-27 00:00:00
1505,UPI,Paid,2026-04-04 00:00:00
1506,Cash,Paid,2026-04-28 00:00:00
1507,Card,Paid,2026-04-23 00:00:00
1508,UPI,Paid,2026-04-17 00:00:00
1509,UPI,Paid,2026-04-25 00:00:00
1510,UPI,Paid,2026-04-22 00:00:00
1511,Cash,Paid,2026-04-25 00:00:00
1512,UPI,Paid,2026-04-02 00:00:00
1513,Card,Paid,2026-04-15 00:00:00
1514,Cash,Paid,2026-04-26 00:00:00
1515,Card,Paid,2026-04-13 00:00:00
1516,UPI,Paid,2026-04-02 00:00:00
1517,UPI,Paid,2026-04-03 00:00:00
1518,UPI,Paid,2026-04-11 00:00:00
1519,Cash,Paid,2026-04-12 00:00:00
1520,Card,Paid,2026-04-19 00:00:00
1521,Cash,Paid,2026-04-03 00:00:00
1522,Card,Paid,2026-04-18 00:00:00
1523,Card,Paid,2026-04-19 00:00:00
1524,Card,Paid,2026-04-13 00:00:00
1525,UPI,Paid,2026-04-02 00:00:00
1526,Card,Paid,2026-04-09 00:00:00
1527,Card,Paid,2026-04-08 00:00:00
1528,UPI,Paid,2026-04-19 00:00:00
1529,Card,Paid,2026-04-08 00:00:00
1530,Card,Paid,2026-04-15 00:00:00
1531,UPI,Paid,2026-04-01 00:00:00
1532,UPI,Paid,2026-04-02 00:00:00
1533,UPI,Paid,2026-04-10 00:00:00
1534,Cash,Paid,2026-04-10 00:00:00
1535,UPI,Paid,2026-04-20 00:00:00
1536,UPI,Paid,2026-04-25 00:00:00
1537,UPI,Paid,2026-04-30 00:00:00
1538,Card,Paid,2026-04-02 00:00:00
1539,Card,Paid,2026-04-24 00:00:00
1540,Cash,Paid,2026-04-27 00:00:00
1541,Cash,Paid,2026-04-11 00:00:00
1542,Card,Paid,2026-04-14 00:00:00
1543,UPI,Paid,2026-04-01 00:00:00
1544,Card,Paid,2026-04-17 00:00:00
1545,UPI,Paid,2026-04-28 00:00:00
1546,Card,Paid,2026-04-21 00:00:00
1547,UPI,Paid,2026-04-08 00:00:00
1548,UPI,Paid,2026-04-23 00:00:00
1549,UPI,Paid,2026-04-24 00:00:00
1550,Card,Paid,2026-04-17 00:00:00
1551,UPI,Paid,2026-04-15 00:00:00
1552,Card,Paid,2026-04-15 00:00:00
1553,UPI,Paid,2026-04-07 00:00:00
1554,UPI,Paid,2026-04-16 00:00:00
1555,Card,Paid,2026-04-27 00:00:00
1556,Card,Paid,2026-04-18 00:00:00
1557,UPI,Paid,2026-04-03 00:00:00
1558,UPI,Paid,2026-04-26 00:00:00
1559,Cash,Paid,2026-04-19 00:00:00
1560,UPI,Paid,2026-04-13 00:00:00
1561,Cash,Paid,2026-04-18 00:00:00
1562,Card,Paid,2026-04-19 00:00:00
1563,UPI,Paid,2026-04-09 00:00:00
1564,UPI,Paid,2026-04-14 00:00:00
1565,UPI,Paid,2026-04-21 00:00:00
1566,UPI,Paid,2026-04-11 00:00:00
1567,Cash,Paid,2026-04-04 00:00:00
1568,Cash,Paid,2026-04-27 00:00:00
1569,UPI,Paid,2026-04-19 00:00:00
1570,Card,Paid,2026-04-07 00:00:00
1571,UPI,Paid,2026-04-06 00:00:00
1572,Card,Paid,2026-04-17 00:00:00
1573,UPI,Paid,2026-04-25 00:00:00
1574,UPI,Paid,2026-04-12 00:00:00
1575,UPI,Paid,2026-04-06 00:00:00
1576,Card,Paid,2026-04-23 00:00:00
1577,UPI,Paid,2026-04-25 00:00:00
1578,Card,Paid,2026-04-24 00:00:00
1579,UPI,Paid,2026-04-05 00:00:00
1580,Card,Paid,2026-04-25 00:00:00
1581,UPI,Paid,2026-04-16 00:00:00
1582,UPI,Paid,2026-04-14 00:00:00
1583,Cash,Paid,2026-04-26 00:00:00
1584,UPI,Paid,2026-04-17 00:00:00
1585,Card,Paid,2026-04-08 00:00:00
1586,Card,Paid,2026-04-06 00:00:00
1587,UPI,Paid,2026-04-29 00:00:00
1588,UPI,Paid,2026-04-13 00:00:00
1589,Card,Paid,2026-04-26 00:00:00
1590,Cash,Paid,2026-04-28 00:00:00
1591,Cash,Paid,2026-04-11 00:00:00
1592,Cash,Paid,2026-04-06 00:00:00
1593,Card,Paid,2026-04-05 00:00:00
1594,UPI,Refunded,2026-04-12 00:00:00
1595,Card,Paid,2026-04-29 00:00:00
1596,UPI,Paid,2026-04-25 00:00:00
1597,UPI,Paid,2026-04-23 00:00:00
1598,Card,Paid,2026-04-18 00:00:00
1599,UPI,Paid,2026-04-04 00:00:00
1600,Card,Paid,2026-04-25 00:00:00
1601,UPI,Paid,2026-04-02 00:00:00
1602,Card,Paid,2026-04-07 00:00:00
1603,Card,Paid,2026-04-15 00:00:00
1604,UPI,Paid,2026-04-21 00:00:00
1605,Card,Paid,2026-04-07 00:00:00
1606,UPI,Paid,2026-04-15 00:00:00
1607,Cash,Paid,2026-04-06 00:00:00
1608,UPI,Paid,2026-04-07 00:00:00
1609,Cash,Paid,2026-04-22 00:00:00
1610,UPI,Paid,2026-04-24 00:00:00
1611,UPI,Paid,2026-04-17 00:00:00
1612,Card,Paid,2026-04-16 00:00:00
1613,Cash,Paid,2026-04-29 00:00:00
1614,UPI,Paid,2026-04-10 00:00:00
1615,UPI,Paid,2026-04-08 00:00:00
1616,UPI,Paid,2026-04-17 00:00:00
1617,UPI,Paid,2026-04-04 00:00:00
1618,Card,Paid,2026-04-11 00:00:00
1619,UPI,Paid,2026-04-05 00:00:00
1620,UPI,Paid,2026-04-22 00:00:00
1621,UPI,Paid,2026-04-13 00:00:00
1622,UPI,Paid,2026-04-28 00:00:00
1623,Cash,Paid,2026-04-24 00:00:00
1624,Card,Pending,2026-04-12 00:00:00
1625,Cash,Paid,2026-04-23 00:00:00
1626,UPI,Paid,2026-04-26 00:00:00
1627,Card,Paid,2026-04-09 00:00:00
1628,UPI,Paid,2026-04-21 00:00:00
1629,Card,Paid,2026-04-15 00:00:00
1630,Card,Paid,2026-04-27 00:00:00
1631,Card,Paid,2026-04-05 00:00:00
1632,Card,Paid,2026-04-03 00:00:00
1633,Card,Paid,2026-04-27 00:00:00
1634,Card,Paid,2026-04-03 00:00:00
1635,UPI,Paid,2026-04-07 00:00:00
1636,Card,Paid,2026-04-15 00:00:00
1637,UPI,Paid,2026-04-06 00:00:00
1638,UPI,Paid,2026-04-30 00:00:00
1639,Card,Pending,2026-04-27 00:00:00
1640,UPI,Pending,2026-04-15 00:00:00
1641,Cash,Paid,2026-04-23 00:00:00
1642,Card,Paid,2026-04-08 00:00:00
1643,Card,Paid,2026-04-13 00:00:00
1644,Cash,Paid,2026-04-19 00:00:00
1645,Cash,Paid,2026-04-04 00:00:00
1646,Cash,Paid,2026-04-23 00:00:00
1647,Cash,Paid,2026-04-17 00:00:00
1648,Cash,Paid,2026-04-05 00:00:00
1649,UPI,Paid,2026-04-19 00:00:00
1650,UPI,Paid,2026-04-29 00:00:00
1651,UPI,Refunded,2026-04-08 00:00:00
1652,Card,Paid,2026-04-10 00:00:00
1653,UPI,Paid,2026-04-06 00:00:00
1654,Card,Paid,2026-04-18 00:00:00
1655,Cash,Paid,2026-04-26 00:00:00
1656,UPI,Paid,2026-04-15 00:00:00
1657,Card,Paid,2026-04-24 00:00:00
1658,Card,Paid,2026-04-01 00:00:00
1659,Card,Paid,2026-04-27 00:00:00
1660,UPI,Paid,2026-04-05 00:00:00
1661,Card,Paid,2026-04-14 00:00:00
1662,UPI,Paid,2026-04-07 00:00:00
1663,Card,Paid,2026-04-11 00:00:00
1664,Cash,Paid,2026-04-29 00:00:00
1665,UPI,Paid,2026-04-22 00:00:00
1666,Card,Paid,2026-04-14 00:00:00
1667,UPI,Paid,2026-04-02 00:00:00
1668,UPI,Paid,2026-04-14 00:00:00
1669,UPI,Paid,2026-04-14 00:00:00
1670,Card,Paid,2026-04-06 00:00:00
1671,Cash,Paid,2026-04-10 00:00:00
1672,Card,Paid,2026-04-20 00:00:00
1673,Card,Paid,2026-04-07 00:00:00
1674,UPI,Paid,2026-04-24 00:00:00
1675,UPI,Paid,2026-04-12 00:00:00
1676,UPI,Paid,2026-04-07 00:00:00
1677,UPI,Paid,2026-04-17 00:00:00
1678,UPI,Paid,2026-04-04 00:00:00
1679,Card,Paid,2026-04-17 00:00:00
1680,UPI,Paid,2026-04-05 00:00:00
1681,UPI,Paid,2026-04-02 00:00:00
1682,UPI,Paid,2026-04-06 00:00:00
1683,Card,Paid,2026-04-28 00:00:00
1684,Cash,Paid,2026-04-18 00:00:00
1685,Cash,Paid,2026-04-29 00:00:00
1686,UPI,Paid,2026-04-25 00:00:00
1687,Card,Paid,2026-04-15 00:00:00
1688,Card,Paid,2026-04-26 00:00:00
1689,UPI,Paid,2026-04-09 00:00:00
1690,UPI,Paid,2026-04-06 00:00:00
1691,Cash,Paid,2026-04-21 00:00:00
1692,Cash,Paid,2026-04-22 00:00:00
1693,UPI,Paid,2026-04-24 00:00:00
1694,UPI,Paid,2026-04-14 00:00:00
1695,Card,Failed,2026-04-14 00:00:00
1696,Card,Paid,2026-04-29 00:00:00
1697,Card,Paid,2026-04-26 00:00:00
1698,UPI,Paid,2026-04-09 00:00:00
1699,UPI,Paid,2026-04-06 00:00:00
1700,UPI,Paid,2026-04-12 00:00:00
1701,UPI,Paid,2026-04-04 00:00:00
1702,Card,Paid,2026-04-01 00:00:00
1703,UPI,Paid,2026-04-14 00:00:00
1704,Cash,Paid,2026-04-11 00:00:00
1705,Card,Paid,2026-04-24 00:00:00
1706,Card,Paid,2026-04-04 00:00:00
1707,UPI,Paid,2026-04-17 00:00:00
1708,UPI,Paid,2026-04-21 00:00:00
1709,UPI,Paid,2026-04-04 00:00:00
1710,UPI,Paid,2026-04-04 00:00:00
1711,Card,Paid,2026-04-16 00:00:00
1712,Card,Refunded,2026-04-13 00:00:00
1713,UPI,Paid,2026-04-16 00:00:00
1714,UPI,Paid,2026-04-08 00:00:00
1715,Card,Paid,2026-04-10 00:00:00
1716,UPI,Paid,2026-04-21 00:00:00
1717,Cash,Paid,2026-04-05 00:00:00
1718,UPI,Paid,2026-04-04 00:00:00
1719,Cash,Paid,2026-04-22 00:00:00
1720,Card,Paid,2026-04-02 00:00:00
1721,Cash,Paid,2026-04-05 00:00:00
1722,Card,Paid,2026-04-18 00:00:00
1723,Cash,Paid,2026-04-21 00:00:00
1724,Card,Paid,2026-04-12 00:00:00
1725,UPI,Paid,2026-04-20 00:00:00
1726,UPI,Paid,2026-04-22 00:00:00
1727,UPI,Paid,2026-04-06 00:00:00
1728,UPI,Pending,2026-04-11 00:00:00
1729,UPI,Paid,2026-04-08 00:00:00
1730,UPI,Paid,2026-04-20 00:00:00
1731,UPI,Paid,2026-04-27 00:00:00
1732,UPI,Paid,2026-04-22 00:00:00
1733,Cash,Paid,2026-04-01 00:00:00
1734,UPI,Pending,2026-04-18 00:00:00
1735,UPI,Paid,2026-04-20 00:00:00
1736,Card,Paid,2026-04-15 00:00:00
1737,UPI,Paid,2026-04-15 00:00:00
1738,UPI,Paid,2026-04-07 00:00:00
1739,UPI,Paid,2026-04-25 00:00:00
1740,UPI,Paid,2026-04-11 00:00:00
1741,UPI,Paid,2026-04-13 00:00:00
1742,Card,Paid,2026-04-02 00:00:00
1743,Card,Paid,2026-04-11 00:00:00
1744,Card,Paid,2026-04-03 00:00:00
1745,Card,Paid,2026-04-21 00:00:00
1746,Card,Paid,2026-04-04 00:00:00
1747,Card,Paid,2026-04-01 00:00:00
1748,UPI,Paid,2026-04-07 00:00:00
1749,UPI,Paid,2026-04-22 00:00:00
1750,UPI,Paid,2026-04-03 00:00:00
1751,UPI,Paid,2026-04-19 00:00:00
1752,UPI,Pending,2026-04-15 00:00:00
1753,Cash,Pending,2026-04-23 00:00:00
1754,Cash,Paid,2026-04-13 00:00:00
1755,Card,Paid,2026-04-10 00:00:00
1756,Cash,Paid,2026-04-04 00:00:00
1757,Card,Paid,2026-04-05 00:00:00
1758,Card,Paid,2026-04-29 00:00:00
1759,Card,Paid,2026-04-20 00:00:00
1760,Cash,Paid,2026-04-11 00:00:00
1761,Cash,Paid,2026-04-17 00:00:00
1762,Card,Paid,2026-04-02 00:00:00
1763,UPI,Paid,2026-04-22 00:00:00
1764,UPI,Paid,2026-04-28 00:00:00
1765,Card,Paid,2026-04-09 00:00:00
1766,Card,Paid,2026-04-06 00:00:00
1767,UPI,Paid,2026-04-16 00:00:00
1768,Card,Paid,2026-04-12 00:00:00
1769,Cash,Paid,2026-04-10 00:00:00
1770,UPI,Paid,2026-04-11 00:00:00
1771,UPI,Paid,2026-04-10 00:00:00
1772,Cash,Paid,2026-04-19 00:00:00
1773,UPI,Paid,2026-04-03 00:00:00
1774,Card,Paid,2026-04-29 00:00:00
1775,UPI,Paid,2026-04-07 00:00:00
1776,UPI,Paid,2026-04-29 00:00:00
1777,Card,Paid,2026-04-25 00:00:00
1778,Cash,Paid,2026-04-11 00:00:00
1779,Card,Paid,2026-04-01 00:00:00
1780,Card,Paid,2026-04-26 00:00:00
1781,UPI,Paid,2026-04-24 00:00:00
1782,UPI,Paid,2026-04-10 00:00:00
1783,UPI,Paid,2026-04-10 00:00:00
1784,UPI,Paid,2026-04-12 00:00:00
1785,Card,Paid,2026-04-06 00:00:00
1786,Cash,Paid,2026-04-22 00:00:00
1787,Cash,Paid,2026-04-11 00:00:00
1788,UPI,Paid,2026-04-09 00:00:00
1789,UPI,Paid,2026-04-22 00:00:00
1790,Cash,Paid,2026-04-25 00:00:00
1791,UPI,Paid,2026-04-27 00:00:00
1792,UPI,Paid,2026-04-27 00:00:00
1793,UPI,Paid,2026-04-24 00:00:00
1794,UPI,Paid,2026-04-25 00:00:00
1795,UPI,Paid,2026-04-26 00:00:00
1796,UPI,Paid,2026-04-10 00:00:00
1797,Cash,Paid,2026-04-02 00:00:00
1798,Cash,Paid,2026-04-05 00:00:00
1799,Card,Paid,2026-04-04 00:00:00
1800,Cash,Paid,2026-04-15 00:00:00
1801,Card,Paid,2026-04-13 00:00:00
1802,UPI,Paid,2026-04-07 00:00:00
1803,Card,Paid,2026-04-10 00:00:00
1804,UPI,Paid,2026-04-13 00:00:00
1805,Card,Paid,2026-04-03 00:00:00
1806,UPI,Paid,2026-04-14 00:00:00
1807,Card,Paid,2026-04-16 00:00:00
1808,UPI,Refunded,2026-04-27 00:00:00
1809,Cash,Paid,2026-04-25 00:00:00
1810,UPI,Paid,2026-04-27 00:00:00
1811,Card,Paid,2026-04-23 00:00:00
1812,Cash,Paid,2026-04-06 00:00:00
1813,Cash,Paid,2026-04-16 00:00:00
