order_id,product_id,qty,warehouse_id,discount,unit_price
2313,133,4,WH002,7.28,6130.0
2314,124,3,WH004,4.46,2610.0
2314,126,3,WH005,4.46,3383.75
2315,48,3,WH001,13.25,4626.25
2315,196,3,WH005,13.25,5602.5
2315,73,2,WH004,13.25,3425.0
2316,125,3,WH003,3.64,4093.75
2316,122,4,WH003,3.64,2300.0
2316,112,3,WH005,3.64,2015.0
2317,77,3,WH001,1.97,4993.75
2317,199,4,WH005,1.97,5177.5
2318,138,4,WH002,12.65,141.25
2319,89,2,WH002,0.46,3946.25
2319,171,4,WH004,0.46,1956.25
2320,124,4,WH004,2.75,2610.0
2321,123,4,WH004,1.42,3977.5
2321,113,3,WH004,1.42,2206.25
2322,20,2,WH002,3.29,5300.0
2322,18,4,WH005,3.29,580.0
2323,146,3,WH001,7.43,1966.25
2323,105,4,WH005,7.43,1572.5
2324,73,4,WH002,16.68,3425.0
2324,3,3,WH001,16.68,698.75
2325,104,2,WH002,9.84,1050.0
2325,18,3,WH002,9.84,580.0
2325,68,3,WH003,9.84,1556.25
2326,22,2,WH001,6.73,157.5
2327,161,4,WH005,7.61,4780.0
2327,165,3,WH005,7.61,4476.25
2327,13,4,WH004,7.61,753.75
2328,105,2,WH001,1.27,1572.5
2328,127,2,WH003,1.27,4218.75
2328,146,2,WH005,1.27,1966.25
2329,43,2,WH004,1.85,5910.0
2329,79,2,WH002,1.85,1150.0
2330,169,4,WH005,11.54,3555.0
2330,93,4,WH004,11.54,5316.25
2331,140,2,WH002,0.57,2480.0
2331,2,2,WH002,0.57,4421.25
2332,21,4,WH001,6.07,1895.0
2333,9,4,WH005,2.59,1857.5
2333,66,3,WH003,2.59,5418.75
2333,86,3,WH004,2.59,4578.75
2334,144,2,WH002,1.08,1075.0
2334,156,2,WH002,1.08,1162.5
2334,33,4,WH001,1.08,330.0
2335,186,3,WH005,13.9,5682.5
2335,133,2,WH003,13.9,6130.0
2336,133,3,WH002,1.95,6130.0
2336,36,4,WH004,1.95,956.25
2337,28,4,WH002,0.71,4865.0
2337,120,2,WH002,0.71,5755.0
2338,145,4,WH005,1.38,4057.5
2338,186,2,WH005,1.38,5682.5
2338,16,3,WH004,1.38,2855.0
2339,14,3,WH002,2.62,2100.0
2339,109,3,WH004,2.62,1635.0
2340,128,2,WH003,2.95,3023.75
2340,69,3,WH004,2.95,6133.75
2340,63,2,WH002,2.95,2768.75
2341,149,2,WH004,4.64,5046.25
2341,79,4,WH002,4.64,1150.0
2341,176,4,WH001,4.64,2147.5
2342,47,2,WH003,5.69,3145.0
2343,21,2,WH004,2.54,1895.0
2343,131,3,WH001,2.54,858.75
2343,84,3,WH001,2.54,4798.75
2344,1,4,WH004,2.44,1472.5
2345,53,2,WH002,3.75,1870.0
2346,119,4,WH003,6.43,1147.5
2347,70,4,WH002,6.55,3936.25
2347,20,2,WH002,6.55,5300.0
2347,36,2,WH002,6.55,956.25
2348,184,3,WH004,1.21,4483.75
2348,61,2,WH003,1.21,2878.75
2349,191,3,WH003,14.23,488.75
2349,155,4,WH004,14.23,3670.0
2349,140,2,WH002,14.23,2480.0
2350,21,2,WH003,3.33,1895.0
2350,94,4,WH005,3.33,4435.0
2350,158,4,WH002,3.33,1771.25
2351,31,3,WH001,7.39,1008.75
2352,106,3,WH001,0.1,4821.25
2352,118,3,WH005,0.1,1756.25
2353,48,3,WH003,9.09,4626.25
2353,183,3,WH003,9.09,3906.25
2353,189,3,WH003,9.09,303.75
2354,29,3,WH004,1.15,1315.0
2355,34,3,WH002,3.37,231.25
2356,60,4,WH003,4.01,5282.5
2356,110,4,WH003,4.01,1886.25
2356,96,4,WH002,4.01,4227.5
2357,89,4,WH003,5.96,3946.25
2358,178,3,WH003,16.81,621.25
2359,100,3,WH002,3.03,5491.25
2360,42,4,WH005,3.91,2981.25
2360,8,3,WH002,3.91,3365.0
2360,112,3,WH003,3.91,2015.0
2361,81,4,WH005,8.12,1791.25
2361,1,4,WH001,8.12,1472.5
2361,145,3,WH003,8.12,4057.5
2362,37,2,WH005,13.45,2651.25
2363,131,3,WH001,4.31,858.75
2364,46,2,WH001,4.36,2165.0
2364,92,2,WH002,4.36,535.0
2364,192,2,WH001,4.36,1267.5
2365,197,2,WH005,6.92,1415.0
2365,147,4,WH001,6.92,1667.5
2366,4,2,WH003,9.18,762.5
2367,145,4,WH001,4.12,4057.5
2367,197,2,WH004,4.12,1415.0
2368,189,3,WH005,1.62,303.75
2368,136,4,WH005,1.62,3903.75
2369,51,2,WH004,7.32,3847.5
2370,79,3,WH001,0.77,1150.0
2371,16,4,WH003,3.71,2855.0
2372,110,4,WH003,9.85,1886.25
2372,200,4,WH003,9.85,2937.5
2372,111,3,WH004,9.85,3273.75
2373,188,4,WH003,9.66,3778.75
2373,106,4,WH001,9.66,4821.25
2373,72,2,WH005,9.66,6150.0
2374,195,3,WH003,5.55,1918.75
2374,49,3,WH005,5.55,1071.25
2374,70,3,WH001,5.55,3936.25
2375,47,2,WH003,0.95,3145.0
2376,58,3,WH004,8.45,3080.0
2376,200,2,WH002,8.45,2937.5
2376,54,4,WH002,8.45,6117.5
2377,127,3,WH003,11.19,4218.75
2377,119,4,WH004,11.19,1147.5
2378,10,2,WH003,8.26,3875.0
2378,154,2,WH001,8.26,4885.0
2378,136,3,WH002,8.26,3903.75
2379,161,2,WH003,8.12,4780.0
2380,151,4,WH004,0.64,1962.5
2381,89,4,WH003,4.85,3946.25
2381,174,4,WH001,4.85,195.0
2382,118,3,WH001,3.86,1756.25
2382,177,2,WH001,3.86,4783.75
2383,50,3,WH001,2.76,3761.25
2383,171,4,WH005,2.76,1956.25
2383,72,3,WH003,2.76,6150.0
2384,51,4,WH005,0.53,3847.5
2385,28,4,WH003,1.49,4865.0
2385,46,4,WH002,1.49,2165.0
2385,42,3,WH003,1.49,2981.25
2386,115,2,WH002,18.62,2630.0
2386,125,4,WH001,18.62,4093.75
2387,76,4,WH005,10.44,1750.0
2387,125,2,WH002,10.44,4093.75
2388,100,2,WH004,2.67,5491.25
2389,158,4,WH001,3.03,1771.25
2389,112,4,WH001,3.03,2015.0
2389,77,2,WH005,3.03,4993.75
2390,99,3,WH001,4.85,3202.5
2390,22,4,WH005,4.85,157.5
2390,48,4,WH005,4.85,4626.25
2391,111,3,WH002,1.57,3273.75
2391,93,4,WH002,1.57,5316.25
2392,51,2,WH003,8.46,3847.5
2393,105,4,WH001,3.15,1572.5
2393,133,4,WH004,3.15,6130.0
2393,31,4,WH004,3.15,1008.75
2394,82,4,WH003,6.25,5723.75
2395,45,2,WH004,3.42,2052.5
2395,197,4,WH005,3.42,1415.0
2395,171,2,WH003,3.42,1956.25
2396,90,4,WH001,0.05,3583.75
2397,63,3,WH003,2.03,2768.75
2397,158,2,WH001,2.03,1771.25
2398,140,2,WH001,4.91,2480.0
2398,156,2,WH004,4.91,1162.5
2399,54,3,WH001,7.53,6117.5
2399,128,4,WH002,7.53,3023.75
2400,170,3,WH001,0.44,3860.0
2400,126,3,WH001,0.44,3383.75
2400,31,2,WH002,0.44,1008.75
2401,128,3,WH003,2.18,3023.75
2402,17,4,WH003,3.13,1891.25
2402,164,4,WH001,3.13,682.5
2403,16,4,WH002,1.14,2855.0
2404,3,2,WH001,0.09,698.75
2404,187,2,WH005,0.09,1955.0
2404,42,2,WH003,0.09,2981.25
2405,120,3,WH002,7.9,5755.0
2406,74,3,WH004,2.1,1195.0
2406,20,4,WH003,2.1,5300.0
2406,110,4,WH005,2.1,1886.25
2407,51,2,WH004,2.73,3847.5
2407,85,4,WH004,2.73,6022.5
2407,80,3,WH001,2.73,3790.0
2408,119,4,WH001,6.46,1147.5
2409,58,2,WH005,4.33,3080.0
2410,146,3,WH005,2.11,1966.25
2410,163,4,WH004,2.11,4237.5
2411,158,4,WH001,2.06,1771.25
2411,99,4,WH005,2.06,3202.5
2412,116,4,WH001,4.89,5811.25
2412,173,4,WH004,4.89,943.75
2412,179,3,WH003,4.89,3008.75
2413,96,4,WH004,3.67,4227.5
2413,114,4,WH003,3.67,1047.5
2413,154,3,WH004,3.67,4885.0
2414,11,3,WH003,2.53,270.0
2414,9,4,WH004,2.53,1857.5
2414,135,2,WH002,2.53,1948.75
2415,58,4,WH002,18.38,3080.0
2416,185,2,WH004,4.63,3157.5
2417,63,4,WH005,5.26,2768.75
2417,95,3,WH004,5.26,2882.5
2418,118,2,WH002,0.41,1756.25
2419,113,4,WH005,2.57,2206.25
2419,150,2,WH005,2.57,2797.5
2420,41,4,WH003,17.76,3063.75
2420,86,3,WH004,17.76,4578.75
2420,159,2,WH001,17.76,1442.5
2421,154,4,WH005,10.32,4885.0
2421,186,2,WH005,10.32,5682.5
2421,186,2,WH004,10.32,5682.5
2422,73,2,WH003,1.73,3425.0
2423,117,2,WH005,4.46,175.0
2423,74,4,WH004,4.46,1195.0
2424,136,4,WH003,12.93,3903.75
2425,186,2,WH005,2.11,5682.5
2426,178,3,WH004,8.48,621.25
2426,46,3,WH001,8.48,2165.0
2426,130,4,WH004,8.48,4157.5
2427,64,2,WH001,9.45,4913.75
2428,174,4,WH001,0.31,195.0
2428,131,3,WH001,0.31,858.75
2429,154,2,WH001,16.1,4885.0
2429,122,2,WH005,16.1,2300.0
2429,156,4,WH001,16.1,1162.5
2430,102,2,WH003,7.91,1455.0
2430,9,2,WH003,7.91,1857.5
2430,99,2,WH001,7.91,3202.5
2431,23,3,WH004,1.28,2927.5
2431,89,3,WH003,1.28,3946.25
2431,84,2,WH002,1.28,4798.75
2432,107,3,WH005,7.94,1817.5
2432,23,3,WH004,7.94,2927.5
2433,132,3,WH003,6.0,5125.0
2433,131,3,WH003,6.0,858.75
2434,46,3,WH001,1.04,2165.0
2434,17,4,WH001,1.04,1891.25
2435,101,4,WH004,0.1,5940.0
2435,158,3,WH004,0.1,1771.25
2436,88,2,WH003,0.32,2618.75
2436,71,4,WH004,0.32,3993.75
2437,7,4,WH001,1.08,295.0
2437,172,3,WH002,1.08,5568.75
2438,97,2,WH005,12.77,416.25
2438,40,4,WH003,12.77,670.0
2438,164,4,WH004,12.77,682.5
2439,22,2,WH001,9.59,157.5
2440,200,3,WH002,2.15,2937.5
2441,157,4,WH001,0.13,4266.25
2441,148,2,WH001,0.13,3310.0
2441,93,2,WH005,0.13,5316.25
2442,189,2,WH002,2.83,303.75
2443,57,2,WH005,2.91,4567.5
2443,110,3,WH004,2.91,1886.25
2444,76,4,WH001,0.84,1750.0
2444,36,4,WH002,0.84,956.25
2444,1,2,WH004,0.84,1472.5
2445,168,4,WH002,2.56,3942.5
2446,116,3,WH001,10.89,5811.25
2446,175,4,WH005,10.89,6167.5
2446,112,2,WH004,10.89,2015.0
2447,39,2,WH002,8.06,1483.75
2448,54,3,WH002,1.24,6117.5
2449,194,4,WH004,0.84,4181.25
2449,185,2,WH003,0.84,3157.5
2450,184,4,WH001,3.86,4483.75
2451,194,3,WH005,7.48,4181.25
2451,43,4,WH005,7.48,5910.0
2451,138,2,WH001,7.48,141.25
2452,25,3,WH002,2.74,3621.25
2452,97,2,WH005,2.74,416.25
2453,179,4,WH004,1.42,3008.75
2453,60,2,WH002,1.42,5282.5
2453,56,2,WH002,1.42,5947.5
2454,143,4,WH002,4.92,3216.25
2454,101,4,WH001,4.92,5940.0
2455,134,3,WH005,5.0,2395.0
2455,72,3,WH003,5.0,6150.0
2456,114,3,WH003,3.48,1047.5
2456,55,3,WH003,3.48,1718.75
2457,9,3,WH003,8.34,1857.5
2457,47,3,WH002,8.34,3145.0
2458,69,4,WH005,12.99,6133.75
2458,194,2,WH003,12.99,4181.25
2459,2,4,WH005,1.6,4421.25
2459,116,3,WH003,1.6,5811.25
2460,31,4,WH003,2.72,1008.75
2460,172,3,WH001,2.72,5568.75
2460,110,3,WH002,2.72,1886.25
2461,45,2,WH001,7.14,2052.5
2461,77,2,WH004,7.14,4993.75
2461,114,2,WH003,7.14,1047.5
2462,65,4,WH002,1.41,446.25
2463,61,2,WH003,19.78,2878.75
2463,193,3,WH005,19.78,498.75
2463,35,4,WH001,19.78,3960.0
2464,186,3,WH005,0.88,5682.5
2464,2,4,WH005,0.88,4421.25
2464,132,2,WH002,0.88,5125.0
2465,30,2,WH005,0.88,1993.75
2465,71,2,WH002,0.88,3993.75
2466,13,4,WH002,10.82,753.75
2466,126,4,WH002,10.82,3383.75
2466,151,4,WH001,10.82,1962.5
2467,44,3,WH005,9.57,4363.75
2467,144,2,WH003,9.57,1075.0
2467,119,4,WH005,9.57,1147.5
2468,177,4,WH003,8.94,4783.75
2468,55,2,WH004,8.94,1718.75
2469,2,4,WH004,5.25,4421.25
2469,122,4,WH001,5.25,2300.0
2470,89,2,WH004,2.45,3946.25
2471,144,4,WH003,2.53,1075.0
2472,30,3,WH001,2.71,1993.75
2473,12,2,WH005,9.58,4252.5
2473,150,4,WH004,9.58,2797.5
2474,114,2,WH003,0.51,1047.5
2475,129,4,WH004,1.48,4472.5
2475,64,3,WH002,1.48,4913.75
2476,38,3,WH005,8.77,2081.25
2477,195,2,WH002,1.02,1918.75
2477,145,4,WH004,1.02,4057.5
2477,139,4,WH004,1.02,4201.25
2478,188,4,WH003,4.3,3778.75
2478,173,4,WH005,4.3,943.75
2478,195,3,WH004,4.3,1918.75
2479,128,2,WH001,9.35,3023.75
2479,120,2,WH005,9.35,5755.0
2479,22,4,WH001,9.35,157.5
2480,160,2,WH001,9.51,5316.25
2481,87,4,WH001,0.06,4213.75
2481,96,3,WH005,0.06,4227.5
2482,29,4,WH003,2.1,1315.0
2482,171,2,WH005,2.1,1956.25
2483,30,2,WH005,1.52,1993.75
2483,195,4,WH005,1.52,1918.75
2484,160,2,WH004,4.47,5316.25
2484,84,4,WH005,4.47,4798.75
2484,86,2,WH004,4.47,4578.75
2485,31,3,WH002,13.05,1008.75
2485,23,2,WH004,13.05,2927.5
2486,146,4,WH001,3.5,1966.25
2487,43,2,WH003,6.24,5910.0
2487,70,2,WH002,6.24,3936.25
2488,171,4,WH005,1.57,1956.25
2488,161,4,WH005,1.57,4780.0
2488,31,4,WH005,1.57,1008.75
2489,116,4,WH001,0.33,5811.25
2489,89,3,WH002,0.33,3946.25
2490,70,3,WH005,4.49,3936.25
2490,183,3,WH005,4.49,3906.25
2490,153,2,WH001,4.49,5422.5
2491,156,2,WH001,7.62,1162.5
2492,24,4,WH005,8.07,3715.0
2492,180,2,WH002,8.07,1368.75
2493,151,2,WH004,13.98,1962.5
2494,115,3,WH001,3.54,2630.0
2495,111,3,WH001,3.28,3273.75
2496,27,3,WH005,5.29,1006.25
2497,7,4,WH004,5.81,295.0
2497,85,2,WH004,5.81,6022.5
2497,75,4,WH003,5.81,3798.75
2498,22,4,WH003,7.97,157.5
2499,66,4,WH002,3.58,5418.75
2499,66,3,WH005,3.58,5418.75
2499,28,2,WH004,3.58,4865.0
2500,162,4,WH005,2.34,5102.5
2501,46,2,WH001,8.36,2165.0
2501,154,3,WH001,8.36,4885.0
2501,161,2,WH001,8.36,4780.0
2502,33,2,WH002,8.69,330.0
2502,84,3,WH005,8.69,4798.75
2503,167,2,WH002,9.17,4735.0
2503,189,3,WH004,9.17,303.75
2503,108,2,WH003,9.17,132.5
2504,80,2,WH003,9.3,3790.0
2504,100,3,WH004,9.3,5491.25
2504,180,2,WH001,9.3,1368.75
2505,106,3,WH004,3.04,4821.25
2505,24,2,WH003,3.04,3715.0
2506,113,4,WH003,3.99,2206.25
2506,23,4,WH004,3.99,2927.5
2507,18,4,WH003,4.85,580.0
2508,166,3,WH003,1.52,1311.25
2508,147,3,WH002,1.52,1667.5
2509,64,4,WH005,2.11,4913.75
2510,173,2,WH004,8.97,943.75
2511,39,3,WH003,1.78,1483.75
2511,47,2,WH002,1.78,3145.0
2512,127,2,WH004,15.89,4218.75
2512,89,4,WH001,15.89,3946.25
2513,113,4,WH002,3.98,2206.25
2514,131,2,WH001,2.11,858.75
2514,146,2,WH002,2.11,1966.25
2514,118,2,WH004,2.11,1756.25
2515,47,3,WH001,1.14,3145.0
2515,22,3,WH004,1.14,157.5
2515,45,3,WH003,1.14,2052.5
2516,112,2,WH002,8.96,2015.0
2517,2,2,WH005,4.6,4421.25
2517,33,2,WH002,4.6,330.0
2518,14,2,WH003,9.54,2100.0
2518,176,2,WH001,9.54,2147.5
2518,71,4,WH004,9.54,3993.75
2519,198,4,WH003,2.72,1605.0
2520,179,4,WH002,7.02,3008.75
2520,83,3,WH002,7.02,347.5
2521,176,2,WH005,1.7,2147.5
2521,67,4,WH002,1.7,2033.75
2522,181,4,WH004,1.72,4837.5
2523,50,4,WH005,6.89,3761.25
2524,195,4,WH005,0.48,1918.75
2525,22,4,WH003,4.35,157.5
2526,193,3,WH001,4.49,498.75
2527,4,4,WH001,0.98,762.5
2527,121,4,WH001,0.98,4160.0
2527,152,3,WH003,0.98,4202.5
2528,112,4,WH004,4.41,2015.0
2528,149,4,WH004,4.41,5046.25
2529,32,4,WH002,0.51,3375.0
2530,178,3,WH001,4.86,621.25
2530,162,3,WH003,4.86,5102.5
2530,98,3,WH005,4.86,5368.75
2531,48,3,WH002,4.67,4626.25
2532,99,3,WH002,7.01,3202.5
2533,178,3,WH001,9.0,621.25
2533,154,4,WH005,9.0,4885.0
2533,116,4,WH002,9.0,5811.25
2534,158,2,WH004,4.79,1771.25
2535,186,2,WH004,2.89,5682.5
2535,121,3,WH003,2.89,4160.0
2535,33,2,WH001,2.89,330.0
2536,20,2,WH005,5.38,5300.0
2537,13,3,WH002,6.96,753.75
2537,166,2,WH003,6.96,1311.25
2538,182,3,WH001,9.05,637.5
2538,6,2,WH005,9.05,2966.25
2538,153,3,WH002,9.05,5422.5
2539,200,4,WH002,8.86,2937.5
2539,147,2,WH005,8.86,1667.5
2540,136,4,WH005,6.54,3903.75
2541,182,3,WH003,9.09,637.5
2541,119,3,WH004,9.09,1147.5
2541,81,3,WH002,9.09,1791.25
2542,66,3,WH002,2.83,5418.75
2542,196,2,WH002,2.83,5602.5
2542,168,3,WH003,2.83,3942.5
2543,17,2,WH004,3.52,1891.25
2543,9,4,WH005,3.52,1857.5
2543,68,4,WH004,3.52,1556.25
2544,55,4,WH003,5.72,1718.75
2545,171,3,WH005,2.27,1956.25
2545,78,4,WH003,2.27,3572.5
2546,85,2,WH003,1.55,6022.5
2546,46,2,WH003,1.55,2165.0
2546,119,2,WH005,1.55,1147.5
2547,123,2,WH002,3.59,3977.5
2547,52,4,WH001,3.59,5480.0
2548,73,4,WH004,14.03,3425.0
2548,30,2,WH002,14.03,1993.75
2549,164,2,WH003,3.7,682.5
2549,186,4,WH001,3.7,5682.5
2550,113,4,WH002,3.97,2206.25
2550,16,4,WH004,3.97,2855.0
2551,66,3,WH005,8.62,5418.75
2551,102,2,WH001,8.62,1455.0
2551,183,3,WH003,8.62,3906.25
2552,23,4,WH005,4.08,2927.5
2553,145,2,WH005,19.35,4057.5
2553,185,2,WH003,19.35,3157.5
2553,4,3,WH002,19.35,762.5
2554,93,2,WH004,1.7,5316.25
2554,131,2,WH003,1.7,858.75
2555,129,3,WH004,7.3,4472.5
2556,181,3,WH002,2.35,4837.5
2557,130,2,WH003,1.15,4157.5
2557,69,3,WH004,1.15,6133.75
2558,69,4,WH005,4.23,6133.75
2558,116,3,WH002,4.23,5811.25
2558,167,2,WH001,4.23,4735.0
2559,83,3,WH003,2.72,347.5
2560,19,4,WH005,5.71,2158.75
2560,166,4,WH003,5.71,1311.25
2560,144,2,WH002,5.71,1075.0
2561,142,4,WH005,1.23,577.5
2561,159,4,WH002,1.23,1442.5
2561,7,4,WH002,1.23,295.0
2562,80,2,WH004,5.82,3790.0
2563,175,3,WH005,0.23,6167.5
2563,52,4,WH005,0.23,5480.0
2564,16,4,WH001,2.24,2855.0
2564,171,2,WH005,2.24,1956.25
2565,76,4,WH004,6.64,1750.0
2566,188,2,WH002,7.96,3778.75
2566,24,2,WH003,7.96,3715.0
2567,65,4,WH002,1.69,446.25
2568,16,3,WH004,1.11,2855.0
2568,163,3,WH004,1.11,4237.5
2568,77,3,WH001,1.11,4993.75
2569,19,4,WH003,0.92,2158.75
2570,89,3,WH003,5.9,3946.25
2570,59,2,WH001,5.9,3628.75
2571,200,4,WH003,3.24,2937.5
2571,91,3,WH001,3.24,4232.5
2571,40,3,WH005,3.24,670.0
2572,187,3,WH001,18.16,1955.0
2572,119,2,WH002,18.16,1147.5
2572,144,4,WH003,18.16,1075.0
2573,137,4,WH005,3.97,3605.0
2574,4,2,WH001,2.89,762.5
2574,103,4,WH003,2.89,3536.25
2574,197,4,WH002,2.89,1415.0
2575,81,2,WH002,0.98,1791.25
2575,192,3,WH001,0.98,1267.5
2575,66,2,WH004,0.98,5418.75
2576,118,4,WH002,2.23,1756.25
2576,128,3,WH002,2.23,3023.75
2576,8,2,WH003,2.23,3365.0
2577,114,4,WH005,9.43,1047.5
2578,132,2,WH001,3.67,5125.0
2578,68,4,WH003,3.67,1556.25
2579,68,2,WH003,3.71,1556.25
2580,27,3,WH004,0.22,1006.25
2580,27,3,WH001,0.22,1006.25
2580,175,4,WH005,0.22,6167.5
2581,103,4,WH005,1.62,3536.25
2582,162,4,WH001,1.0,5102.5
2582,161,2,WH004,1.0,4780.0
2582,142,4,WH003,1.0,577.5
2583,59,2,WH005,3.45,3628.75
2583,178,4,WH003,3.45,621.25
2584,81,4,WH005,5.51,1791.25
2584,48,4,WH003,5.51,4626.25
2585,117,3,WH001,9.11,175.0
2585,111,3,WH002,9.11,3273.75
2586,113,4,WH003,6.88,2206.25
2586,108,2,WH004,6.88,132.5
2586,26,3,WH003,6.88,5942.5
2587,104,4,WH003,0.47,1050.0
2588,127,2,WH004,0.35,4218.75
2588,134,3,WH003,0.35,2395.0
2589,188,4,WH002,6.24,3778.75
2589,45,3,WH001,6.24,2052.5
2589,3,2,WH001,6.24,698.75
2590,31,3,WH005,12.03,1008.75
2590,171,2,WH003,12.03,1956.25
2590,20,2,WH001,12.03,5300.0
2591,79,3,WH003,2.27,1150.0
2591,180,4,WH001,2.27,1368.75
2591,81,4,WH004,2.27,1791.25
2592,49,4,WH001,4.43,1071.25
2592,48,4,WH001,4.43,4626.25
2593,200,3,WH001,5.77,2937.5
2593,131,2,WH004,5.77,858.75
2593,12,4,WH002,5.77,4252.5
2594,50,3,WH003,1.35,3761.25
2594,42,3,WH003,1.35,2981.25
2595,99,4,WH001,19.47,3202.5
2596,112,4,WH002,6.99,2015.0
2596,1,3,WH002,6.99,1472.5
2597,134,4,WH004,0.58,2395.0
2597,7,4,WH004,0.58,295.0
2597,178,2,WH002,0.58,621.25
2598,150,3,WH003,13.5,2797.5
2598,12,4,WH002,13.5,4252.5
2599,185,3,WH004,9.77,3157.5
2600,72,2,WH002,7.79,6150.0
2601,142,4,WH003,3.3,577.5
2602,118,4,WH001,18.82,1756.25
2602,68,3,WH004,18.82,1556.25
2602,84,2,WH003,18.82,4798.75
2603,164,2,WH004,2.0,682.5
2604,38,2,WH001,3.42,2081.25
2605,108,4,WH004,15.36,132.5
2605,188,4,WH002,15.36,3778.75
2606,157,2,WH002,1.01,4266.25
2606,47,2,WH001,1.01,3145.0
2607,82,4,WH002,0.1,5723.75
2607,199,2,WH002,0.1,5177.5
2607,59,2,WH004,0.1,3628.75
2608,197,3,WH001,0.36,1415.0
2608,133,2,WH005,0.36,6130.0
2609,150,4,WH005,3.79,2797.5
2609,70,4,WH002,3.79,3936.25
2610,129,4,WH003,0.63,4472.5
2611,146,3,WH001,3.01,1966.25
2612,29,2,WH002,0.98,1315.0
2612,115,4,WH003,0.98,2630.0
2613,89,4,WH003,17.79,3946.25
2614,183,2,WH003,7.39,3906.25
2615,127,3,WH003,3.09,4218.75
2615,43,2,WH003,3.09,5910.0
2615,158,4,WH004,3.09,1771.25
2616,94,4,WH001,4.3,4435.0
2616,135,2,WH004,4.3,1948.75
2616,69,2,WH002,4.3,6133.75
2617,166,4,WH002,3.29,1311.25
2617,1,4,WH004,3.29,1472.5
2618,195,3,WH005,13.82,1918.75
2618,92,4,WH005,13.82,535.0
2618,114,3,WH001,13.82,1047.5
2619,58,2,WH003,9.2,3080.0
2619,57,4,WH002,9.2,4567.5
2620,186,4,WH005,1.23,5682.5
2621,153,4,WH003,1.63,5422.5
2622,190,4,WH001,0.84,3448.75
2622,40,4,WH001,0.84,670.0
2622,119,4,WH004,0.84,1147.5
2623,41,3,WH002,1.77,3063.75
2623,194,3,WH003,1.77,4181.25
2623,110,2,WH004,1.77,1886.25
2624,122,4,WH001,0.27,2300.0
2625,101,3,WH004,6.66,5940.0
2625,76,3,WH002,6.66,1750.0
2626,77,3,WH005,8.58,4993.75
2626,156,4,WH005,8.58,1162.5
2627,125,4,WH004,8.5,4093.75
2628,5,2,WH003,0.26,1122.5
2628,193,4,WH002,0.26,498.75
2628,57,4,WH001,0.26,4567.5
2629,137,3,WH001,1.51,3605.0
2630,51,4,WH002,19.93,3847.5
2631,95,3,WH002,11.9,2882.5
2632,39,4,WH005,1.1,1483.75
2632,95,4,WH001,1.1,2882.5
2632,199,3,WH005,1.1,5177.5
2633,158,4,WH004,0.54,1771.25
2633,180,3,WH005,0.54,1368.75
2633,145,3,WH002,0.54,4057.5
2634,124,4,WH001,4.37,2610.0
2635,180,4,WH005,18.83,1368.75
2636,108,2,WH001,8.15,132.5
2637,51,2,WH002,2.07,3847.5
2637,139,2,WH004,2.07,4201.25
2637,149,2,WH005,2.07,5046.25
2638,98,4,WH005,2.34,5368.75
2639,151,2,WH001,4.13,1962.5
2639,140,3,WH001,4.13,2480.0
2640,45,3,WH003,14.4,2052.5
2641,192,2,WH005,19.92,1267.5
2642,5,2,WH002,18.54,1122.5
2643,96,2,WH001,3.46,4227.5
2643,176,3,WH002,3.46,2147.5
2644,31,4,WH003,6.21,1008.75
2645,60,4,WH002,9.79,5282.5
2645,107,3,WH004,9.79,1817.5
2646,120,2,WH005,14.65,5755.0
2647,78,3,WH003,0.94,3572.5
2647,164,3,WH003,0.94,682.5
2648,60,3,WH005,3.96,5282.5
2648,112,4,WH005,3.96,2015.0
2649,103,2,WH005,3.78,3536.25
2649,33,4,WH001,3.78,330.0
2650,84,2,WH005,3.84,4798.75
2650,1,4,WH001,3.84,1472.5
2651,121,4,WH002,4.25,4160.0
2651,30,4,WH002,4.25,1993.75
2652,139,3,WH001,0.35,4201.25
2652,54,2,WH002,0.35,6117.5
2653,160,4,WH002,11.99,5316.25
2653,42,3,WH003,11.99,2981.25
2653,167,3,WH003,11.99,4735.0
2654,124,2,WH004,8.84,2610.0
2654,133,3,WH005,8.84,6130.0
2655,118,2,WH004,8.64,1756.25
2655,80,2,WH004,8.64,3790.0
2655,101,4,WH004,8.64,5940.0
2656,2,4,WH004,0.63,4421.25
2656,31,2,WH004,0.63,1008.75
2657,22,4,WH002,2.26,157.5
2658,133,3,WH005,2.72,6130.0
2659,22,2,WH004,5.88,157.5
2660,112,3,WH001,0.56,2015.0
2660,9,2,WH004,0.56,1857.5
2660,44,2,WH003,0.56,4363.75
2661,108,2,WH005,11.92,132.5
2662,139,2,WH005,0.92,4201.25
2662,66,2,WH001,0.92,5418.75
2662,43,3,WH002,0.92,5910.0
2663,18,4,WH002,2.81,580.0
2664,159,3,WH004,2.41,1442.5
2664,111,4,WH004,2.41,3273.75
2665,191,3,WH001,0.85,488.75
2665,158,4,WH002,0.85,1771.25
2666,175,4,WH003,2.43,6167.5
2667,189,3,WH004,3.56,303.75
2668,84,2,WH005,1.45,4798.75
2668,40,2,WH005,1.45,670.0
2668,185,3,WH005,1.45,3157.5
2669,146,3,WH001,0.46,1966.25
2669,96,3,WH005,0.46,4227.5
2670,178,3,WH001,9.24,621.25
2670,26,2,WH004,9.24,5942.5
2670,94,2,WH005,9.24,4435.0
